A PARIS.	À PARIS.
Je trouve que c’eſt là raiſonné comme il faut:	Je trouve que c'est là raisonné comme il faut:
Mais ces reflexions devoient venir plûtoſt.	Mais ces réflexions devaient venir plutôt.
Qui vous a juſqu’icy caché cette lumiere?	Qui vous a jusqu'ici caché cette lumière?
Il ne falloit pas eſtre une grande ſorciere, Pour voir, dés le moment de vos deſſeins pour luy, Tout ce que voſtre eſprit ne voit que d’aujourd’huy.	Il ne fallait pas être une grande sorcière, Pour voir, dès le moment de vos desseins pour toujours, Tout ce que votre esprit ne voit que d'aujourd'hui.
Mactienicuhon;	Mactienicuhon;
a deaque jeray leeue, Je n’en ay preveu guere une meilleure iſſuë.	a deaque jerai leève, Je n'en ai prévu guère une meilleure issue.
ASCAGNE.	ÀSCAGNE.
Que doſs-je faire enfin?	Que doss-je faire enfin?
mon trouble eſt ſans pareil:	mon trouble est sans pareil:
Mettez-vous en ma place, & me donnez conſeil.	Mettez-vous en ma place, et me donnez conseil.
FROSINE.	FROSINE.
Ce doit eſtre à vous même, en prenant voſtre place, A me donner conſeil deſſus cette diſgrace:	Ce doit être à vous -même, en prenant votre place, À me donner conseil dessus cette disgrâce:
ça, je Idis Inaiſitenant vous, & vous eſtes moy;	Ça, je Idis Inaisitenant vous, et vous êtes moi;
Conſeillez moy, Froſine, au point où je me voy.	Conseillez moi, Frosine, au point où je me vois.
Quel remede trouver?	Quel remède trouver?
dites, je vous en prie.	dites, je vous en prie.
ASCAGNE.	ÀSCAGNE.
Helas!	Hélas!
ne traitez point cecy de raillerie;	ne traitez point ceci de raillerie;
C’eſt prendre peu de part à mes cuiſans ennuis, Que de rire, de voit les termes où j’en ſuis.	C'est prendre peu de part à mes cuisants ennuis, Que de rire, de voit les termes où j'en suis.
FROSINE.	FROSINE.
Non vrayment, tout de bon;	Non vraiment, tout de bon;
voſtre ennuy m’eſt ſenſible, Et pour vous en tirer je ferois mon poſſible.	votre ennui m'est sensible, Et pour vous en tirer je ferais mon possible.
Mais, que puis-je aprés tout;	Mais, que puis-je après tout;
je voy fort peu de jour A tourner cette affaire au gré de voſtre amour.	je vois fort peu de jour A tourner cette affaire au gré de votre amour.
ASCAGNE.	ÀSCAGNE.
Si fien ne peur m'aider, il raut donc que je meure.	Si sien ne peur m'aider, il raut donc que je meure.
FROSINE.	FROSINE.
Ha!	Ha!
pour cela toûjours il eſt aſſez bonne heure;	pour cela toujours il est assez bonne heure;
La mort eſt un remede à trouver quand on veut, Et l’on s’en doit ſervir le plus tard que l’on peut.	La mort est un remède à trouver quand on veut, Et l'on s'en doit servir le plus tard que l'on peut.
ASCAGNE.	ÀSCAGNE.
Non, non, Froſine, non;	Non, non, Frosine, non;
ſi vos conſeils propices Ne conduiſent mon ſort parmy ces precipices, je Macandemetucaanualtaa dllaren	si vos conseils propices Ne conduisent mon sort parmi ces précipices, je Macandemétucaanualta dllaren
FROSINE.	FROSINE.
Sçavez-vous ma penſée?	Savez-vous ma pensée?
il faut que j’aille voir La.	il faut que j'aille voir La.
mais Eraſte vient qui pourroit nous diſtraire, Nous pourrons en marchant parler de cette affaire;	mais Eraste vient qui pourrait nous distraire, Nous pourrons en marchant parler de cette affaire;
Allons, retirons-nous.	Allons, retirons-nous.
SCENE II.	SCÈNE II.
ERASTE, GROS-RENÉ.	ERASTE, GROS-RENÉ.
ERASTE.	ERASTE.
E Ncore rebuté?	E Ncore rebuté?
GROS-RENE’́.	GROS-RENE'Hel.
Jamais Ambaſſadeur ne fut moins écouté:	Jamais Ambassadeur ne fut moins écouté:
A peine ay-je voulu luy porter la nouvelle Du moment d’entretien que vous ſouhaitez d’elle, Qu’elle m’a repondu tenant ſon quant-à moy, Va, va, je fais eſtat de luy, comme de toy:	À peine ai-je voulu venir porter la nouvelle Du moment d'entretien que vous souhaitez d'elle, Qu'elle m'a répondu tenant son quant-à moi, Va, va, je fais estat de amour, comme de toi:
Dy-luy qu’il ſe promene;	Dis-lui qu'il se promène;
& ſur ce beau langage:	et sur ce beau langage:
Pour ſuivre ſon chemin m’a tourné le viſage :	Pour suivre son chemin m'a tourné le visage :
Et Malſnette auni, d un dedaizdeul inuicad, Laſchant un, laiſſe-nous, beau valet de carreau, M’a planté là comme elle, & mon ſort & le voſtre N’ont rien à ſe pouvoir reprocher l’un à l’autre.	Et Malnette auni, d' un dedaizdeul inuicad, Lâchant un, laisse-nous, beau valet de carreau, M'a planté là comme elle, et mon sort et le vôtre N'ont rien à se pouvoir reprocher l'un à l'autre.
ERASTE.	ERASTE.
L’ingrate!	L'ingrate!
recevoir avec tant de fierté Le prompt retour d’un cœur juſtement emporté?	recevoir avec tant de fierté Le prompt retour d'un cœur justement emporté?
Quoy!	Quoi!
le premier tranſport d’un amour qu’on abuſe Sous tant de vray-ſemblance eſt indigne d’excuſe?	le premier transport d'un amour qu'on abuse Sous tant de vraiisemblance est indigne d'excuse?
Et ma plus vive ardeur en ce moment fatal Devoit eſtre inſenſible au bon heur d’un rival?	Et ma plus vive ardeur en ce moment fatal Devait être insensible au bon heur d'un rival?
Tout autre n’euſt pas fait même choſe en ma place?	Tout autre n'eût pas fait même chose en ma place?
Et ſe fût moins laiſſé ſurprendre à tant d’audace?	Et se fût moins laissé surprendre à tant d'audace?
De mes juſtes ſoupçons ſuis-je ſorti trop tard?	De mes justes soupçons suis-je sorti trop tard?
Je n’ay point attendu de ſermens de ſa part;	Je n'ai point attendu de serments de sa part;
Et, lors que tout le monde encor ne ſçait qu’en croire, Ce cœur Impatient luy rend toute ſa gloire, Il cherche à s’excuſer, & le ſien voit ſi peu Dans ce profond reſpect la grandeur de mon feu?	Et, lors que tout le monde encor ne sait qu'en croire, Ce cœur Impatient deux rend toute sa gloire, Il cherche à s'excuser, et le sien voit si peu Dans ce profond respect la grandeur de mon feu?
Loin d’aſſurer une ame, & luy fournir des armes;	Loin d'assurer une âme, et notre fournir des armes;
Contre ce qu’un rival luy veut donner d’alarmes, L’ingrate m’abandonne à mon jaloux tranſport, Et rejette de moy, meſſage, écrit, abord?	Contre ce qu'un rival lui veut donner d'alarmes, L'ingrate m'abandonne à mon jaloux transport, Et rejet de moi, message, écrit, abord?
Ha!	Ha!
ſans doute, un amour a peu de violence, Qu’eſt capable d’éteindre une ſi foible offence, Et ce dépit ſi prompt à s’armer de rigueur Deſcouvre aſſez pour moy tout le fond de ſon cœur, Et de quel prix doit eſtre à preſent à mon ame Tout ce dont ſon caprice a pû flater ma flame.	sans doute, un amour a peu de violence, Qu'est capable d'éteindre une si faible offense, Et ce dépit si prompt à s'armer de rigueur Découvre assez pour moi tout le fond de son cœur, Et de quel prix doit être à présent à mon âme Tout ce dont son caprice a pu flatter ma flatme.
Non je ne pretens plus demeurer engagé Pour un cœur, ou je voy le peu de pait que j’ay;	Non je ne prétends plus demeurer engagé Pour un cœur, ou je vois le peu de paît que j'ai;
Et, puiſque l’on témoigne une froideur extréme A conſerver les gens, je veux faire de même.	Et, puisque l'on témoigne une froideur extrême A conserver les gens, je veux faire de même.
GROS-RENE’.	GROS-RENE'.
Et moy de même auſſi:	Et moi de même aussi:
ſoyons tous deux faſchez, Et mettons noſtre amour au rang des vieux pechez:	soyons tous deux fâchés, Et mettons notre amour au rang des vieux péchés:
Il faut apprendre à vivre à ce ſexe volage, Et luy faire ſentir que l’on a du courage.	Il faut apprendre à vivre à ce sexe volage, Et tu faire sentir que l'on a du courage.
Qui ſouffre ſes mépris les veut bien recevoir, Si nous avions l’eſprit de nous faire valoir, Les femmes n’auroient pas la parole ſi haute.	Qui souffre ses mépris les veut bien recevoir, Si nous avions l'esprit de nous faire valoir, Les femmes n'auraient pas la parole si haute.
O!	Ô!
qu’elles nous ſont bien fieres par noſtre faute!	qu'elles nous sont bien fières par notre faute!
je veua ente penau;	je veua ente pénau;
imotio ne les verrions Sauter à noſtre coû plus que nous ne voudrions, Sans tous ces vils devoirs, dont la pluſpart deshommes Les gâtent tous les jours dans le ſiecle où nous ſommes.	imotio ne les verrions Sauter à notre cou plus que nous ne voudrions, Sans tous ces vils devoirs, dont la plupart déshommes Les gâtent tous les jours dans le siècle où nous sommes.
ERASTE.	ERASTE.
Pour moy, ſur toute choſe, un mépris me ſurprend;	Pour moi, sur toute chose, un mépris me surprend;
Et, pour punir le ſien par un autre auſſi grand, Je veux mettre en mon cœur une nouvelle flame.	Et, pour punir le sien par un autre aussi grand, Je veux mettre en mon cœur une nouvelle flamme.
GROS-RENE.	GROS-RENE.
Et moy, je ne veux plus m’embaraſſer de femme;	Et moi, je ne veux plus m'embarrasser de femme;
A tou	A tou
A toutes je renonce, & crois, en bonne foy, Que vous fenez rort blen de faiſe comme moy.	À toutes je renonce, et crois, en bonne foi, Que vous senez rort blen de faise comme moi.
Car, voyez-vous?	Car, voyez-vous?
la femme eſt comme on dit, mon maiſtre, Un certain animal difficile à connoiſtre.	la femme est comme on dit, mon maître, Un certain animal difficile à connaître.
Et de qui la nature eſt fort encline au mal:	Et de qui la nature est fort encline au mal:
Et comme un animal eſt toûjours animal, Et ne ſera jamais qu’animal, quand ſa vie Dureroit cent mil ans;	Et comme un animal est toujours animal, Et ne sera jamais qu'animal, quand sa vie Durerait cent mille ans;
auſſi, ſans repartie, La femme eſt toûjours femme, & jamais ne ſera Que femme, tant qu’entier le monde durera.	aussi, sans repartie, La femme est toujours femme, et jamais ne sera Que femme, tant qu'entier le monde durer.
D’où vient qu’un certain Grec dit, que ſa teſte paſſe Pour un ſable mouvant:	D'où vient qu'un certain Grec dit, que sa tête passe Pour un sable mouvant:
car, goutez bien, de grace, Ce raiſonnement-cy, lequel eſt des plus forts:	car, goûtez bien, de grâce, Ce raisonnement-cy, lequel est des plus forts:
Ainſi que la teſte eſt comme le chef du corps, Et que le corps ſans chef eſt pire qu’une beſte;	Ainsi que la tête est comme le chef du corps, Et que le corps sans chef est pire qu'une bête;
Si le chef n’eſt pas bien d’accord avec la teſte, Que tout ne ſoit pas bien reglé par le compas, Nous voyons arriver de certains embarras;	Si le chef n'est pas bien d'accord avec la tête, Que tout ne soit pas bien réglé par le compas, Nous voyons arriver de certains embarras;
La partie brutale alors veut prendre empire Deſſus la ſenſitive, & l'on voit que l’un tire A dia, l’autre à hurhaut;	La partie brutale alors veut prendre empire Dessus la sensitive, et l'on voit que l'un tire A dia, l'autre à hurhaut;
l’un demande du moû, L’autre du dur;	l'un demande du mou, L'autre du dur;
enfin tout va ſans ſçavoir où:	enfin tout va sans savoir où:
Pour montrer qu’icy bas, ainſi qu’on l’interprete, La teſte d’une femme eſt comme la girouette Au haut d’une maiſon, qui tourne au premier vent.	Pour montrer qu'ici bas, ainsi qu'on l'interprète, La tête d'une femme est comme la girouette Au haut d'une maison, qui tourne au premier vent.
C’eſt pourquoy, le couſin Ariſtote ſouvent La compare à la mer;	C'est pourquoi, le cousin Aristote souvent La compare à la mer;
d’où vient qu’on dit qu’au monde On ne peut rien trouver de ſi ſtable que l’onde.	d'où vient qu'on dit qu'au monde On ne peut rien trouver de si stable que l'onde.
Or, par comparaiſon;	Or, par comparaison;
car la comparaiſon Nous fait diſtinctement comprendre une raiſon;	car la comparaison Nous fait distinctement comprendre une raison;
Et nous aimons bien mieux, nous autres gens d’étude, Une comparaiſon qu’une ſimilitude.	Et nous aimons bien mieux, nous autres gens d'étude, Une comparaison qu'une similitude.
Par comparaiſon donc, mon maiſtre, s’il vous plaiſt, Comme on voit que la mer, quand l’orage s’accroiſt, Vient à ſe courroucer, le vent ſoufle, & ravage, Les flots contre les flots font un remu-menage Horrible, & le vaiſſeau, malgré le Nautonnier, Va tantoſt à la cave, & tantoſt au grenier;	Par comparaison donc, mon maître, s'il vous plaît, Comme on voit que la mer, quand l'orage s'accroît, Vient à se courroucer, le vent souffle, et ravage, Les flots contre les flots font un rem-ménagé Horrible, et le vaisseau, malgré le Nautonnier, Va tantôt à la cave, et tantôt au grenier;
Ainſi, quand une femme a ſa teſte fantaſque, On voit une tempeſte en forme de bourraſque, Qui veut competiter par de certains.	Ainsi, quand une femme a sa tête fantasque, On voit une tempête en forme de bourrasque, Qui veut compétiter par de certains.
propos;	propos;
Et lors un.	Et lors un.
certain vent, qui par.	certain vent, qui par.
de certains flots De.	de certains flots De.
certaine laçon, ainir qu’un banc de ſable.	certaine laçon, ain qu'un banc de sable.
Quand.	Quand.
les femmes enfin ne valent pas le diable.	les femmes enfin ne valent pas le diable.
ERASTE.	ERASTE.
C’eſt fort bien raiſonner.	C'est fort bien raisonner.
GROS-RENE'.	GROS-RENE'.
Aſſez bien, Dieu mercy:	Assez bien, Dieu merci:
Mais je les voy, Monſieur, qui paſſent par icy.	Mais je les vois, Monsieur, qui passent par ici.
Teneu-vous ielme au inonis.	Teneu-vous jelme au inonis.
ERASTE.	ERASTE.
Ne te mets pas en peine.	Ne te mets pas en peine.
GROS-RENE'.	GROS-RENE'.
J’ay bien peur que ſes yeux reſſerrent voſtre chaiſne.	J'ai bien peur que ses yeux resserrent votre chaîne.
SCENE III.	SCÈNE III.
ERGASTE, LUCILE, MARINETTE, GROS-RENE'.	ERGASTE, LUCILE, MARINETTE, GROS -RENE'.
MARINETTE.	MARINETTTE.
yBrapergois encor;	yBrapergois encor;
mais ne vous rendez point.	mais ne vous rendez point.
LUCILE.	LUCILE.
Ne me ſoupçonne pas d’eſtre foible à ce point.	Ne me soupçonne pas d'être faible à ce point.
MARINETTE.	MARINETTTE.
Il vient à nous.	Il vient à nous.
ERASTE.	ERASTE.
Non, non;	Non, non;
ne croyez pas, Madame, Que je revienne encor vous parler de ma flame;	ne croyez pas, Madame, Que je revienne encor vous parler de ma flamme;
C’en eſt fait, je me veux guerir, & connois bien Ce que de voſtre cœur a poſſedé le mien.	C'en est fait, je me veux guérir, et connais bien Ce que de votre cœur a possédé le mien.
Un courroux ſi conſtant pour l’ombre d’une offence M’a trop bien éclairé de voſtre indifference, Et je dois vous monſtrer que les traits du mépris Sont ſenſibles ſur tout aux genereux eſprits, Je l’avoûray, mes yeux obſervoient dans les voſtres Des charmes qu’ils n’ont point trouvez dans tous les autres, Et le raviſſement où j’eſtois de mes fers Les auroit preferez à des ſceptres offerts:	Un courroux si constant pour l'ombre d'une offense M'a trop bien éclairé de votre indifférence, Et je dois vous montrer que les traits du mépris Sont sensibles sur tout aux généreux esprits, Je l'avouerai, mes yeux observaient dans les vôtres Des charmes qu'ils n'ont point trouvez dans tous les autres, Et le ravissement où j'étais de mes fers Les aurait préférez à des sceptres offerts:
Ouy, mon amour pour vous, ſans doute, eſtoit extréme, Je vivois tout en vous, &, je l’avoûray même, Peut-eſtre qu’aprés tout j’auray, quoy qu’outragé, Aſſez de peine encore à m’en voir degagé:	Oui, mon amour pour vous, sans doute, était extrême, Je vivais tout en vous, et, je l'avoutrai même, Peut-être qu'après tout j'aurai, quoi qu'outragé, Assez de peine encore à m'en voir dégagé:
Poſſible, que, malgré la cure qu’elle eſſaye, Mon ame ſaignera long-temps de cette playe, Et qu’affranchy d’un joug qui faiſoit tout mon bien, Il faudra ſe reſoudre à n’aimer jamais rien.	Possible, que, malgré la cure qu'elle essaie, Mon âme saignera longtemps de cette plaie, Et qu'affranchi d'un joug qui faisait tout mon bien, Il faudra se résoudre à n'aimer jamais rien.
Mais, enfin, il n’importe;	Mais, enfin, il n'importe;
&, puiſque voſtre haine Chaſſe un cœur tant de fois que l’amour vous rameine, C’eſt la derniere icy des importunitez e roudauren janidio de men veua feouten.	et, puisque votre haine Chasse un cœur tant de fois que l'amour vous ramène, C'est la dernière ici des importunités é roudren janidio de men veua feouten.
LUCILE.	LUCILE.
Vous pouvez faire aux miens la grace toute entiere, Monſieur, & m’épargner encor cette derniere.	Vous pouvez faire aux miens la grâce toute entière, Monsieur, et m'épargner encor cette dernière.
ERASTE.	ERASTE.
Hé bien, Madame, hé bien, ils ſeront ſatisfaits:	Hé bien, Madame, hé bien, ils seront satisfaits:
