A PARIS.	À PARIS.
Decie excuſera l’amitié d’vn beau-pere, Et d’ailleurs Polyeucte eſt d’vn ſang qu’on reuere,	Decie excusera l'amitié d'un beau-père, Et d'ailleurs Polieute est d'un sang qu'on révère,
FELIX.	FELIX.
A punir les Chreſtiens ſon ordre eſt rigoureux, Et plus l’exerple eſt grand, plus il eſt dangereux.	À punir les Chrétiens son ordre est rigoureux, Et plus l'exple est grand, plus il est dangereux.
On ne diſtingue point quãd l’offence eſt publique, Et lors qu’on diſſimule vn crime domeſtique Par quelle authorité peut-on, par quelle loy chaſtier en autruy ce qu’on ſouffre chez ſoy?	On ne distingue point quãd souffense est publique, Et lors qu'on dissimule un crime domestique Par quelle autorité peut-on, par quelle loi châtier en autrui ce qu'on souffre chez soi?
a1u	a1u
ALBIN.	ÀLBIN.
Si vous n’oſez auoir d’égard à ſa perſonne, Eſcriuez à Decie afin qu’il en ordonne.	Si vous n'osez avoir d'égard à sa personne, Écrivez à Décie afin qu'il en ordonne.
FELIX.	FELIX.
Seuere me perdroit ſi j’en uſois ainſi, Sa haine & ſon pouuoir font mon plus grand ſoucy.	Seuère me perdrait si j'en usais ainsi, Sa haine et son pendant font mon plus grand souci.
Si i’auois differé de punir vn tel crime, Quoy qu’il ſoit genereux, quoy qu’il ſoit magnanime, Il eſt homme, & ſenſible, & ie l’ay dedaigné, Et des mépris reçeus ſon eſprit indigné Que met au deſeſpoir cét Hymen de Pauline Du courroux de Decie obtiendroit ma ruine.	Si j'avais différé de punir un tel crime, Quoi qu'il soit généreux, quoi qu’il soit magnanime, Il est homme, et sensible, et ie et Seigneur dedaigné, Et des mépris reçus son esprit indigné Que met au désespoir cet Hymen de Pauline Du courroux de Decie obtiendrait ma ruine.
Pour vanger vn affront tout ſemble eſtre permis, Et les occaſions tentent les plus remis.	Pour venger un affront tout semble avoir permis, Et les occasions tentent les plus remis.
Peut-eſtre, (& ce ſoupçon n’eſt pas ſans apparẽce) Il r’allume en ſon cœur deſia quelque eſperance, Et croyant bien-toſt voir Polyeucte puny Il t’appelle vn amour à grand peine banny.	Peut-être, (q ce soupçon n'est pas sans apparence) Il rallume en son cœur déjà quelque espérance, Et croyant bientôt voir Polyute puni Il t'appelle un amour à grand peine banni.
Iuge ſi ſa colere en ce cas implacable Me feroit innocent de ſauuer vn coupable, Et s’il m’épargneroit voyant par mes bontez Vne ſeconde fois ſes deſſeins auortez.	Juge si sa colère en ce cas implacable Me ferait innocent de sauver un coupable, Et s'il m'épargnerait voyant par mes bontés Vune seconde fois ses desseins avortez.
Te diray-je vn penſer indigne, bas, & lâche?	Te dirai-je un penser indigne, bas, et lâche?
Ie l’étouffe, il renaiſt, il me flatte & me fache, L’ambition touſiours me le vient preſenter, Et tout ce que ie puis c’eſt de le deteſter.	Je l'étouffe, il renaît, il me flatte et me fache, L'ambition toujours me le vient présenter, Et tout ce que je puis c'est de le détester.
Polyeucte eſt icy l’appuy de ma famille, Mais ſi par ſon trépas l’autre épouſoit ma fille, l’acquerrois bien par là de plus puiſſans appuys Qui me mettoient plus haut cent fois que je ne ſuis.	Polieute est ici l'appui de ma famille, Mais si par son trépas l'autre épousait ma fille, l'acquerrais bien par là de plus puissants appuis Qui me mettaient plus haut cent fois que je ne suis.
Mon cœur en prend par force vne maligne ioye, Mais que pluſtoſt le Ciel à tes yeux me foudroye Qu'e des penſiers ſi bas je puiſſe conſentir, Que juiques la ma gloite ole le demenur.	Mon cœur en prend par force une maligne joie, Mais que plutôt le Ciel à tes yeux me foudraie Qu'e des pensiers si bas je puisse consentir, Que juiques la ma gloite ole le démenur.
ALBIN.	ÀLBIN.
Voſtre cœur eſt trop bon, & voſtre ame trop haute, Mais vous reſoluez-vous à punit cette faute?	Votre cœur est trop bon, et votre âme trop haute, Mais vous résolvez-vous à punit cette faute?
FELIX.	FELIX.
Ie vay dans la priſon faire tout mon effort A.	Je vais dans la prison faire tout mon effort A.
vaincie cet eſprit pur l’emtoy de la mort, I’employeray puis apres le pouvoir de Pauline.	vaincie cet esprit pur l'emtoi de la mort, J'emploierai puis après le pouvoir de Pauline.
ALBIN, Que ferez-vous en fin ſi touſiours il s’obſtine?	ÀLBIN, Que ferez-vous en fin si toujours il s'obstine?
luu lne.	luu line.
Ne me preſſe point tant dans un tel déplaiſir Ie ne puis que reſoudre & ne ſçay que choiſir.	Ne me presse point tant dans un tel déplaisir Je ne puis que résoudre et ne sais que choisir.
ALBIN.	ÀLBIN.
Ie dois vous advertir en ſerviteur fidelle Qu’en ſa faveur deſia la ville ſe rebelle, Et ne peut voir paſſer par la rigueur des loix da dermere eiperanée ce le lang de ſes Roys:	Je dois vous avertir en serviteur fidèle Qu'en sa faveur déjà la ville se rebelle, Et ne peut voir passer par la rigueur des lois da dermère eiperanée ce le lang de ses Rois:
Et meſmes ſa priſon n’eſt pas fort aſſeurée, I’ay laiſſé tout autour vne troupe éplorée, Ie crains qu’on ne la force.	Et mêmes sa prison n'est pas fort assurée, J'ai laissé tout autour une troupe éplorée, Je crains qu'on ne la force.
FELIX.	FELIX.
Il faut donc l’en tirer, Lefameuarle, paul nous en aſſeurer.	Il faut donc l'en tirer, Lefameule, paul nous en assurer.
ALBIN.	ÀLBIN.
Tirez-l’en donc vous meſme, & d’vn eſpoir de grace Appaiſez la fureur de cette populace.	Tirez-l'en donc vous -même, et d'un espoir de grâce Apaisez la fureur de cette populace.
FELIX.	FELIX.
Allons, & s’il perſiſte à demeurer Chreſtien Nous en diſpoſerons ſans qu’elle en ſçache rien.	Allons, et s'il persiste à demeurer Chrétien Nous en disposerons sans qu'elle en sache rien.
Fin du troiſieſme Acte.	Fin du troisième Acte.
ACTE	ACTE
ACTE IV.	ACTE IV.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
TOBTEVCTE, CLEON, Ton hatrts quities.	TOBTEUCTE, CLEON, Ton hatrts quities.
POLYEVCTE.	POLYEUCTE.
Ardes, que me veut-on?	Ardes, que me veut-on?
POLYEVCTE.	POLYEUCTE.
O preſence, ô combat que ſur tout j’apprehende!	Ô présence, ô combat que sur tout j'appréhende!
Felix, dans la priſon j’ay triomphé de toy, I’ay ry de ta menace & t’ay veu ſans effroy, Tu prends pour t’en vanger de plus puiſſantes aumes, Ie craignois beaucoup moins tes bourreaux que ſes larmes.	Félix, dans la prison j'ai triomphé de toi, J'ai ri de ta menace et t'ai vu sans effroi, Tu prends pour t'en venger de plus puissantes aumes, Je craignais beaucoup moins tes bourreaux que ses larmes.
Seigneur, qui vois icy les perils que je cours, En ce preſſaut beſoin redouble tonſecours, Et toy qui tout ſortant encor de la victoire Regardes mes travaux du ſejour de la gloire, Cher Nearque, pour vaincre vn ſi fort ennemy Preſte du haut du Ciel la main à ton amy.	Seigneur, qui vois ici les périls que je cours, En ce pressaut besoin redouble tonscours, Et toi qui tout sortant encor de la victoire Regardes mes travaux du séjour de la gloire, Cher Narque, pour vaincre un si fort ennemi Preste du haut du Ciel la main à ton ami.
Gardes, oſeriez-vous me rendre un bon office?	Gardes, oseriez-vous me rendre un bon office?
CLEON.	CLEON.
Nous n’oſons plus, Seigneur, vous rendre aucun ſeruice.	Nous n'osons plus, Seigneur, vous rendre aucun service.
POLYEVCTE, Ie ne vous parle pas de me faire éuader.	POLYEUCTE, Je ne vous parle pas de me faire évader.
Mais comme il ſuſſita de trois à me garder, L’autre m’obligeroit d’aller querir Seuere, Ie croy que ſans peril cela ſe peut bien faire, ROLLEVCIE Si j’auois pû luy dire vn ſecret important al viutoit plus neureux & je mourrois content.	Mais comme il sussita de trois à me garder, L'autre m'obligerait d'aller quérir Sévère, Je crois que sans péril cela se peut bien faire, ROLLEUCIE Si j'avais pu lui dire un secret important al viutoit plus neureux et je mourrais content.
CLEON.	CLEON.
Puiſque c’eſt pour Seuere à tout ie me diſpenſe.	Puisque c'est pour Sévère à tout notre me dispense.
POLYEVCTE.	POLYEUCTE.
Luy-meſme à mon defaut fera ta recompenſe, Le pluſtont vaut le meun;	Lui-même à mon défaut fera ta récompense, Le plaît vaut le meun;
ra done;	ra done;
de promptement.	de promptement.
CLEON.	CLEON.
I’ay cours & vous m’aurez icy dans vn moment.	J'ai cours et vous m'aurez ici dans un moment.
CENE II.	CÈNE II.
POLYEVCTE ſeul, ſes gardes s’eſtants retirez aux coins du Theatre.	POLYEUCTE seul, ses gardes s'étants retirés aux coins du Théâtre.
COurce delicieuſe en miſeres feconde, Que voulez-vous de moy flatteuſes voluptez?	COurce délicieuse en misères féconde, Que voulez-vous de moi flatteuses volupté?
Honteux attachemens de la chair & du monde Que ne me quittez-vous quãd ie vous ay quittez?	Honteux attachements de la chair et du monde Que ne me quittez-vous quand ie vous ai quittez?
Allez honneurs, plaiſirs qui me liurez la guerre, Toute voſtre felicité Suiette à l’inſtabilité En moins de rien tombe par terre, Et comme elle a l’éclat du verre Elle en a la fragilité.	Allez honneurs, plaisirs qui me livrez la guerre, Toute votre félicité Suite à l'instabilité En moins de rien tombe par terre, Et comme elle a l'éclat du verre Elle en a la fragilité.
Ainſi n’eſperez pas qu’apres vous ie ſoûpire, Vous eſtalez en vain vos charmes impuiſſans, Vous me monſtrez en vain par tout ce vaſte Empire Les ennemis de Dieu pompeux & floriſſans:	Ainsi n'espérez pas qu'après vous der soupire, Vous étalez en vain vos charmes impuissants, Vous me montrez en vain par tout ce vaste Empire Les ennemis de Dieu pompeux et florissants:
Il eſtale à ſon tour des reuers équitables Par qui les grands ſont confondus, Et les glaiues qu’il tient pendus Deſſus ces illuſtres coupables Sont d’autant plus inéuitables Que leurs coups ſont moins attendus.	Il étale à son tour des revers équitables Par qui les grands sont confondus, Et les glaiues qu'il tient pendus Dessus ces illustres coupables Sont d'autant plus inévitables Que leurs coups sont moins attendus.
Tigre affamé de ſang, Decie impitoyable, Ce Dieu t’atrop longs-temps abandonné les ſiens, De ton heureux deſtin voy la ſuite effroyable, Le Scythe va vanger la Perſe & les Chreſtiens:	Tigre affamé de sang, Décie impitoyable, Ce Dieu t'atrop longs-temps abandonné les siens, De ton heureux destin vois la suite effroyable, Le Scythe va venger la Perse et les Chrétiens:
Encor vn peu plus outre & ton heure eſt venuë, Rien ne t’en ſçauroit garantir, Et la foudre qui va patrir Toute preſte à creuer la nuë Ne peut plus eſtre ietenuë Par l’attente du repentir.	Encor un peu plus outre et ton heure est venue, Rien ne t'en saurait garantir, Et la foudre qui va patrir Toute prête à crèver la nue Ne peut plus chang jetenue Par l'attente du repentir.
Que cependant Felix m’immole à ta colere, Qu’vn riual plus puiſſant luy donne dans les yeux, Qu’aux dépens de ma vie il s’en face beau-pere, Et qu’à tiltre d’eſclaue il commande en ces lieux.	Que cependant Félix m'immole à ta colère, Qu'un rival plus puissant quelque donne dans les yeux, Qu'aux dépens de ma vie il s'en face beau-père, Et qu'à titre d'esclaue il commande en ces lieux.
Ie conſens ou pluſtoſt i’aſpire à ma ruine, Vains appas, vous ne m’eſtes rien, Ie porte en vn cœur tour Chreſtien Vne flame toute divine, Et ie ne regarde Pauline Que comme vn obſtacle à mon bien.	Je consens ou plutôt j'aspire à ma ruine, Vains appas, vous ne m'êtes rien, Je porte en un cœur tour Chrétien âme toute divine, Et quelque regarde Pauline Que comme un obstacle à mon bien.
Saintes douceurs du Ciel, adorables Idées, Vous rempliſſez vn cœur qui vous peur receuoir, De vos ſacrez attraits les ames poſſedées Ne conçoiuent plus rien qui les puiſſe émouuoir:	Saintes douceurs du Ciel, adorables Idées, Vous remplissez un cœur qui vous peur recevoir, De vos sacrez attraits les âmes possédées Ne conçoivent plus rien qui les puisse émouvoir:
Vous prometez beaucoup, & donnez d’auantage, Vos biens ne ſont point inconſtans, Et l’heureux trépas que j’attens Ne vous ſert que d’vn doux paſſage Pour nous introduire au partage Quihous iene u jaindis contens, C’eſt vous, ô feu diuin que rien ne peut éteindre, Qui m’allez faire voir Pauline ſans la craindre, le la voy, mais mon cœur d’vn ſaint zele enflaN’en gouſte plus l’appas dont il eſtoit charmé, Et mes yeux éclairez des celeſtes lumieres Ne trouuent plus aux ſiens leurs graces couſtumieres,	Vous prometez beaucoup, et donnez d'avantage, Vos biens ne sont point inconstant, Et l'heureux trépas que j'attends Ne vous sert que d'un doux passage Pour nous introduire au partage Quihous iene jaindis contens, est vous, feu diuin que rien ne peut éteindre, Qui allez faire voir Pauline sans la craindre, le la , mais mon cœur saint zele enflaN’en goûte plus appas dont il estoit charmé, Et mes yeux éclairez des célestes lumières Ne trouuent plus aux siens leurs graces coustumieres,
SCENE III.	SCÈNE III.
POLYEVCTE, IIT LINE, Gardes.	POLYEUCTE, IIT LINE, Gardes.
POLYEVCTE.	POLYEUCTE.
Adame, quel deſſein vous fair me demander?	Adame, quel dessein vous fair me demander?
Eſt-ce pour me combatre, ou pour me ſeconder, Et l'effort genereux de cette amour parfaite vient-n'a mon ſecours ou bien à mna deſſaite?	Est-ce pour me combattre, ou pour me seconder, Et l'effort généreux de cette amour parfaite vient-n'a mon secours ou bien à mena dessaite?
Apportez vous icy la haine ou l’amitié Gomme mon ennemie ou ma chere moitié?	Apportez -vous ici la haine ou l'amitié Gomme mon ennemie ou ma chère moitié?
PAVLINE.	PAULINE.
Vous n’auez point icy d’ennemis que vousmeſme, Vous ſeul vous hayſſez lors que chacun vous ayme, Vous ſeul executez tout ce que j’ay reſué, Ne vueillez pas vous perdre, & vous eſtes ſauué, A quelque extremité que voſtre crime paſſe Vous eſtes innocent ſi vous vous faites grace.	Vous n'avez point ici d'ennemis que vousmesme, Vous seul vous haïssez lors que chacun vous aime, Vous seul exécutez tout ce que j'ai rêvé, Ne veuillez pas vous perdre, et vous êtes sauvé, À quelque extrémité que votre crime passe Vous êtes innocent si vous vous faites grâce.
Daignez conſiderer le ſang dont vous ſortez, Vos grandes actions, vos rares qualitez, Chery de tout le peuple, eſtimé chez le Prince, Gendre du Gouverneur de toute la Prouince;	Daignez considérer le sang dont vous sortez, Vos grandes actions, vos rares qualités, Chéri de tout le peuple, estimé chez le Prince, Gendre du Gouverneur de toute la Province;
Ie ne vous conte à rien le nom de mon époux, C’eſt vn bon-heur pour moy qui n’eſt pas grand pour vous, Mais apres vos exploits apres voſtre naiſſance, Apres voſtre pouuoil, voyez nonte eſperanee, Et n’abandonnez pas à la main d’vn bourreau Ce qu'allos jultes vosua pronieuumiort ſi beau.	Je ne vous compte à rien le nom de mon époux, C'est un bonheur pour moi qui n'est pas grand pour vous, Mais après vos exploits après votre naissance, Après votre pouuoil, voyez non espérance, Et n'abandonnez pas à la main d'vn bourreau Ce qu'allos jultes vosua pronieuumiort si beau.
POLYEVCTE.	POLYEUCTE.
Ie conſidere plus, ie ſçay mes auantages, Et l’eſpoir que ſur eux forment les grands courages, Ils n’aſpirent en fin qu’a des biens paſſagers, Que troublent les ſoucys, que ſuyuent les dangers, La mort nous les rauit, la fortune s’enjouë, Aujourd’huy dans le troſne, & demain dans la bouë, Et leur plus haut éclat fait de mécontens Que peu de vos Ceſars en ont iouy long temps.	Je considère plus, ie sais mes avantages, Et l'espoir que sur eux forment les grands courages, Ils n'aspirent en fin qu'a des biens passagers, Que troublent les soucis, que suivent les dangers, La mort nous les ravit, la fortune s'enjoue, Aujourd'hui dans le trône, et demain dans la boue, Et leur plus haut éclat fait de mécontens Que peu de vos Césars en ont joui long longtemps.
I’ay de l’ambition, mais plus noble & plus belle, Cette grandeur perit, i’en veux vne immortelle, Vn bon heur aſſeuré, ſans meſure, & ſans fin, Au deſſus de l’envie, au deſſus du deſtin.	J'ai de l'ambition, mais plus noble et plus belle, Cette grandeur périt, j'en veux une immortelle, Un bon heur assuré, sans mesure, et sans fin, Au dessus de l'envie, au dessus du destin.
