Mais plûtôt à l’inſtant noſtre perte commune.	Mais plutôt à l'instant notre perte commune.
FARAMOND.	FARAMOND.
Si vous êtes encor ce genereux amy Laiſſés perir un Roy qui ne vit qu’à demy, Quoy?	Si vous êtes encor ce généreux ami Laissés périr un Roi qui ne vit qu'à demi, Quoi?
celuy qui jamais de la mort n’eut de crai Dans un ſi beau chemin fuyra de fon aetainte!	celui qui jamais de la mort n'eût de crai Dans un si beau chemin fuira de son aetainte!
Que plûtôt mille coups, mille & mille bourress	Que plutôt mille coups, mille et mille bourrés
BALAMIR.	BALAMIR.
O Ciel!	Ô Ciel!
de deſeſpoir les horribles tableaux!	de désespoir les horribles tableaux!
seigneur, tornez la tête, & voyez Roſemonde.	seigneur, tornez la tête, et voyez Rosemonde.
FARAMOND.	FARAMOND.
Deplairay-ie aux enfers en deplaiſant au mondel Qu’eſt cecy?	Déplairai-je aux enfers en déplaisant au mondel Qu'est ceci?
ROSEMONDE entre les hras D’ALBISINDE.	ROSEMONDE entre les hras D'ALBISINDE.
Ah!	Ah!
ma ſœur, ie tremble & meurs d’effror S’il veut mourir, du moins qu’il meure loin de me	ma sœur, Seigneur tremble et meurs d'effror S'il veut mourir, du moins qu'il meure loin de me
FARAMOND.	FARAMOND.
Quoy!	Quoi!
vous ne voulez-pas, Madame, que ie meu Et vous avez porté mon Arreſt tout à l’heure Lorſque de ce courroux.	vous ne voulez-pas, Madame, que je meu Et vous avez porté mon Arrêt tout à l'heure Lorsque de ce courroux.
SCENE VIII.	SCÈNE VIII.
FARAMOND, BALAMIR, LE ROY DE SVEVE.	FARAMOND, BALAMIR, LE ROY DE SVEUE.
VIRIDOMARE, MARCOMIRE;	VIRIDOMARE, MARCOMIRE;
SVNNON, BRIOMER, Entre les mains des Gardes.	SUNNON, BRIOMER, Entre les mains des Gardes.
ROSEMONDE, POLIXENE, EVNIMONDE, ALBISINDE, MALAZONTHE, L’ALTORVNE, MELVSINE.	ROSEMONDE, POLIXENE, EUNIMONDE, ALBISINDE, MALALZONTHE, L'ALTORVNE, MÉLUSINE.
IOI NE juiprpant Briomer, qui veut fuir, l’ayans Mete, bllomer:	JOI NE juiprépant Briomer, qui veut fuir, l'ayant Mète, bllomer:
apperçeuë.	aperçue.
ITon filence eſt funeſte, il faut tout exprimer.	ITon silence est funeste, il faut tout exprimer.
BRIOMER.	BRIOMER.
lux !	lux !
voylà le portrait de mon mauvais genie.	voylà le portrait de mon mauvais génie.
L’ALTORUNE.	L'ALTORUNE.
berimes ne ſont pas d’une ſuitte infinie, pis tu pas mal-heureux que la mort nous attende Ique nul ne peut fuyr les filets qu’elle tend;	bérimes ne sont pas d'une suitte infinie, pis tu pas malheureux que la mort nous attende Ique nul ne peut fuir les filets qu'elle tend;
len, traître, vien, mutin, décou vrir ta malice layeux de ces deux roys dont tu fais le ſupplice;	len, traître, viens, mutin, décou vrir ta malice laïeux de ces deux rois dont tu fais le supplice;
loutés, Faramond, écoutez Balamir verſes verités qui vous fairont fremir, vous, ô sofemonde, apprennez des myſteres l connus leveront vos ſcrupules ſeveres.	loutés, Faramond, écoutez Balir verses vérités qui vous fairont frémir, vous, ô sofemonde, apprennez des mystères l connus lèveront vos scrupules sévères.
ppheteſſe!	phétesse!
FARAMOND.	FARAMOND.
BALAMIR.	BALAMIR.
DRUIDE.	DRUIDE.
ROSEMONDE.	ROSEMONDE.
Organe du deſtip!	Organe du destip!
Venez-vous dãs ces lieux par quelque ordre dimal pec L’ALTORUNE.	Venez-vous dans ces lieux par quelque ordre dimal pec L'ALTORUNE.
Madame, n’ayez point de peur ny de ſurpriſe?	Madame, n'ayez point de peur ici de surprise?
Ie viens pour apporter à vos maux un doux chriſt Lt crel d’un coup de vent m’a tranſportée icy Pour vous ſortir de peine, & ces Heros auſſi,	Je viens pour apporter à vos maux un doux christ Lut crêl d'un coup de vent m'a transportée ici Pour vous sortir de peine, et ces Héros aussi,
Parlant à Briomer.	Parlant à Briomer.
Il n’eſt que ce mutin qui crevera de rage, Ecoutez-donc ſans bruit ce myſtique langage;	Il n'est que ce mutin qui crèvera de rage, Écoutez-donc sans bruit ce mystique langage;
pte Mais dites-moy plutot quel motif avez-vous Pour faire ſi long-temps durer voſtre courroux?	pte Mais dites-moi plutôt quel motif avez-vous Pour faire si longtemps durer votre courroux?
lPri	lPri
ROSEMONDE.	ROSEMONDE.
Ne le igavertvous pass le meurtre d’un cher frererodu	Ne le igavertvous pass le meurtre d'un cher frérerodu
L’ALTORUNE.	L'ALTORUNE.
Que vons voulez venger par les oidies d'un pere?	Que vont voulez venger par les oïdies d'un père?
prant	prant
La juſtice le veut;	La justice le veut;
ROSEMONDE.	ROSEMONDE.
L’ALTORUNE.	L'ALTORUNE.
huisipar juelque ſontpn, Theobalde vivant deſavoüoit ce mort, Ne secevriés-vous point ce veritable frere, Et n’oublieriés-vous-pas le mort imaginaire?	huisipar juelque sontpn, Théobalde vivant desavoüoit ce mort, Ne sécevriez-vous point ce véritable frère, Et n'oublieriez-vouspas le mort imaginaire?
bis?	bis?
L’ALTORUNB.	L'ALTORUNB.
N’avez-vous d’au tre obſtacleisà pi	N'avez-vous d'au tre obstacleisà pi
ROSEMGNDE.	ROSEMGNDE.
Quand ce frere aujourd’huy recouvreroit le jour, Celuy dont malgré moy ie rejette l’am our uurele soujouis anc:	Quand ce frère aujourd'hui recouvrerait le jour, Celui dont malgré mo ie rejette l'am our ouvrele soujouis anc:
L’ALTORUNS.	L'ALTORUNS.
Le vons-le ſans miracluſt-il Venez-donc, Theobalde, ou bien faux Balamir, Venez, éveillés.	Le vons-le sans miraclût-il Venez-donc, Théobalde, ou bien faux Balamir, Venez, éveillés.
vous, c’eſt trop long-temps doupCie mir, Le Ciel ſe laſſe, enfin, de voir un ſi grand Prince laſo Errant ſoubs un faux nom de province en Provincu jous Que ce que ie vous dis ne vous ſurprenne pas!	vous, c'est trop longtemps doupCie mir, Le Ciel se lasse, enfin, de voir un si grand Prince la Errant sous un faux nom de province en Provincu jous Que Que ce que vous dis ne vous surprenne pas!
Vous avez eſté mort ſans ſentir le tiſpas, Et pour mieux expliquer ce myſtere Epreme feobaſde derunt, baiairitse elt vous même,	Vous avez été mort sans sentir le tispas, Et pour mieux expliquer ce mystère Epreme féobasde derunt, baiairitse ellet vous -même,
BALAMIR.	BALAMIR.
lloy même, Theobalde, eh, comment le peut-il?	loi -même, Théobalde, Eh, comment le peut-il?
L’ALTORUNE.	L'ALTORUNE.
lriomer avec moy, s’il ne craint le peril, Jous apprendra comment la choſe eſt veritable, Parle-donc, deloyal!	lriomer avec moi, s'il ne craint le péril, Jous apprendra comment la chose est véritable, Parle-donc, déloyal!
parle, monſtre effroyable!	parle, montre effroyable!
lutre-fois pour placer ſur le thrône ton fils lle te ſouviens-tu pas du change que tu fis llors que le Roy Gimbre envoya ſous ta garde *?	lutre-fois pour placer sur le trône ton fils lèle te souviens-tu pas du change que tu fis lors que le Roi Gimbre envoya sous ta garde *?
lePrince genereux qui tous deux nous regarde;	lePprince généreux qui tous deux nous regarde;
velcrime, ah!	velcrime, ah!
ſcelerat!	scélérat!
nature t’ayant fait frereroduire un petit monſtre auſſi brutal que laid, le deſir violent de relever ta race ereſ̂yant trouvé dabort dans ton cœur une place le fit changer le ſang de ton Illuſtre xoy, lvec un digne fils d’un tel pere que toy.	nature t'ayant fait fréreroduire un petit monstre aussi brutal que laid, le désir violent de relever ta race erésyant trouvé dabort dans ton cœur une place le fit changer le sang de ton Illustre ois, lévec un digne fils d'un tel père que toi.
Iu parois interdit, eſt- ce par arrogance?	Ju parais interdit, est- ce par arrogance?
e ſoſlon, non, tu te convains par ce morne ſilence, lapeur te rend muët, & t’empeſche, maudit, De iépondre à preſent à ce que ie t’ay dit;	Je soslon, non, tu te convains par ce morne silence, lapeur te rend muet, et t'empêche, maudit, De iépondre à présent à ce que Seigneur t'ai dit;
llais ne crains-pas ſi fort, que ton cœur ſe ranims!	lais ne crains-pas si fort, que ton cœur se ranims!
l'oicy pour pallier ton effroyable crime.	l'oici pour pallier ton effroyable crime.
Ayant exccuté ce barbare deſſein, le remords par hazard ſe fourrant dans ton ſein, D'élever baſſement ton Seigneur & ton Prince y Iele fit tranſporter dans une autre Province, tacſol produiſant toujours des coups de brlomner;	Ayant exccuté ce barbare dessein, le remords par hasard se fourrant dans ton sein, D'élever bassement ton Seigneur et ton Prince y -elle fit transporter dans une autre Province, tacsol produisant toujours des coups de brlomner;
Iule changeas avec le jeûne Ambiomer, lle ſang du noy des Huns, & lefils legi time) lous voyez, Balamir, comment cecy s’exprime, iraceſt-il vray, Briomer?	Iule changeas avec le jeûne Ambiomer, lèle sang du noi des Huns, et lefils légi time) lous voyez, Bamir, comment ceci s'exprime, iracest-il vrai, Briomer?
parle, enfin, ſi tu veux.	parle, enfin, si tu veux.
BRIOMER.	BRIOMER.
s deOCiel faut-il que tout ſoit contraire à mes vœux?	 sOCiel faut-il que tout soit contraire à mes vœux?
Hé bien, la verité paroiſſant toute nuë, ncella ſource de ma rage eſtant claire & connuë, Vous étonnerés-vous ſi perdant mon appuy l’ay voulu me venger, & le venger à luy, luſqu’icy ie n’ay fait que ce que ie dois fairt, Faramond m’a ravy mon bâton tutelaire.	Hé bien, la vérité paraissant toute nue, ncella source de ma rage étant claire et connue, Vous étonnerez-vous si perdant mon appui l'ai voulu me venger, et le venger à avait, lusqu'ic ie n'ai fait que ce que je crois fairt, Faramond m'a ravi mon bâton tutélaire.
Ce que j’avois de beau, ce que j’avois de cher, Ce lyon affamé m’eſt venu l’arracher, Si j avois le pouvoir comme j’ay le courage Cruel tu ſentirois les effects de ma rage;	Ce que j'avais de beau, ce que j'avais de cher, Ce lion affamé m'est venu l'arracher, Si j avais le pouvoir comme j'ai le courage Cruel tu sentirais les effets de ma rage;
O Dieux!	Ô Dieux!
en cét affront!	en cet affront!
ie ne puis plus durer;	Ne ne puis plus durer;
v onu ce quirlanon pourle dereiperer.	v onu ce quilanon pourle dereiperer.
Il s’enfuit trainant ſes liens.	Il s'enfuit traînant ses liens.
L’ALTORUNE.	L'ALTORUNE.
Tu fuis, écoute, appren plûtôt cette nouvelle!	Tu fuis, écoute, appren plutôt cette nouvelle!
Dans quatre jours l’Enfer en ſon gouffre t’appelle Tu mourras dans ton crime, & ta mort comblera D’épouvente & d’horreur quiconque la ſçaura.	Dans quatre jours l'Enfer en son gouffre t'appelle Tu mourras dans ton crime, et ta mort comblera D'épouvente et d'horreur quiconque la saura.
Vous avez entendu l’aveu de cet infame, Et combien le remords tyranniſe ſon ame, Il ne reſte rien plus qu’à ſaiſir aux che veux L'occaſton qui doit vous fendre bien-heureux, Madame, effacés-donc cette ombre chimerique Dans les embraſſemens de vôtre frere unique.	Vous avez entendu l'aveu de cet infâme, Et combien le remords tyrannise son âme, Il ne reste rien plus qu'à saisir aux che veux L'occâton qui doit vous fendre bienheureux, Madame, effacezez-donc cette ombre chimérique Dans les embrassements de votre frère unique.
Ah!	Ah!
ma ſœur.	ma sœur.
BLLAMIR.	BLAMIR.
ROSEMONDE.	ROSEMONDE.
O mon frere.	Ô mon frère.
BALAMIR.	BALAMIR.
Eſt-ce vous;	Est-ce vous;
L’ALTORUNE.	L'ALTORUNE.
Laiſſons-les un moment dans un tranſport ſi doux, Le fang & l’amitié demandent des tendreſſes, Et la fraternité veut de telles careſſes,	Laissons-les un moment dans un transport si doux, Le sang et l'amitié demandent des tendresses, Et la fraternité veut de telles caresses,
BALAMIR.	BALAMIR.
C’eſt donc moy qui coutois à vos yeux tant de pleurs ?	C'est donc moi qui coûtais à vos yeux tant de pleurs ?
ROSEMONDE.	ROSEMONDE.
Ouy, c’eſt vous qui cauſiès autrefois mes douleurs.	Oui, c'est vous qui causiez autrefois mes douleurs.
Mais c’eſt vous aujourd’huy qui chaſſés mon martyre,	Mais c'est vous aujourd'hui qui chassez mon martyre,
BALAMIR.	BALAMIR.
que le faux Theobalde entre les morts ſoûpire !	que le faux Théobalde entre les morts soupire !
&u il plaigne ſon mal-heur, & deplore ſon ſort!	etu il plaigne son malheur, et déplore son sort!
camons ſe loupirer;	camons se loupirer;
d llons de la morc.	d llons de la morc.
FARAMOND, Suis-ie abſous, ou coupable encorequ'o me deſſille!	FARAMOND, Suis-je absous, ou coupable encorequ'ô me dessille!
L’ALTORUNE.	L'ALTORUNE.
vous, de qui la vertu iuſques dans le Ciel brille, llonarque ſans pareil que nous voyons aſſis Sur un thrône qui rend les autres obſcurcis, Apprennez, apprennez que vous n’étes coupable que du crime d’aymer un objet tout aymable, uais ce crime eſt ſi noble & plein de tant d’apas q’on peut l’avoir commis, & ne le nier pas, lle Ciel pour Faramond fit naiſtre xoſemonde, Et le ſeul Balamir eſt digne d’r unimonde, Dans l’auguſte union de ces quatre Heros, Tout l’Vnivers enſemble a fondé ſon repos, Contentés, donc le Giel, pacifiés la terre, lievenez les mal heurs d’une plus ſongue guerre, Etbornant auiourd’huy le cours de vos amours Paſſés heureuſement le reſte de vos iours,	vous, de qui la vertu jusque dans le Ciel brille, llonarque sans pareil que nous voyons assis Sur un trône qui rend les autres obscurcis, Apprennés, apprennez que vous n'êtes coupable que du crime d'aimer un objet tout aimable, ais ce crime est si noble et plein de tant d'apas q’on peut l'avoir commis, et ne le nier pas, lle Ciel pour Faramond fit naître xosémonde, Et le seul Bamir est digne d'auguste unimonde, Ces qu'auguste union de ces qu' Heros, Tout Vnivers ensemble à fondé son repos, Contentés, donc le y, fie la terre, lievenez les mal urs une plus songue guerre, Etbornant y lecours de vos amours Passés heureusement le reste de vos iours,
BALAMIR.	BALAMIR.
Entendez-vous ma ſœur, ce que dit Meluſine?	Entendez-vous ma sœur, ce que dit Melusine?
Celle dont le ſçavoir tous nos ſens illumine.	Celle dont le savoir tous nos sens illumine,
ROSEMONDE.	ROSEMONDE.
quand elle a debrouillé ce myſtere tres-doux, que ce que ie pleurois ie le trouvois en vous, que le vray Theobalde eſtoit Balamir même, plnle te loy, mra joyeele de vende extreme;	quand elle a débrouillé ce mystère très-doux, que ce que ie pleurois ie le trouvais en vous, que le vrai Théobalde était Balamir même, pleure te loi, mra joyeele de vende extrême;
ouix, ſuis lors qu’elle a reglé mes inclinations, llors qu’elle a propoſé de promptes unions, De crainte & de pudeur retirant mon oreille l'iy fait ce que le droict du ſexe me conſeille.	ouix, suis lors qu'elle a réglé mes inclinations, llors qu'elle a proposé de promptes unions, De crainte et de pudeur retirant mon oreille l'y fait ce que le droit du sexe me conseille.
FARAMOND.	FARAMOND.
luadame, ſerés-vous toûjours dans le courroux, Neverray-ie iamais rien de ten dre chez vous?	luadame, serez-vous toujours dans le courroux, Neverai-je jamais rien de ten dre chez vous?
quoy qu’en vous adorant ma ſantè diminuë, que ma vie en devienne une mort continuë, que mon cœur accablé relâche ſa rigueur, Et déja ſur mon front im prime ſa langueur, ſetés-vous inſenſible, ou bien aſſez ſevere lour ne m’accorder pas un ſeul mot falutaire?	quoi qu’en vous adorant ma santé diminue, que ma vie en devienne une mort continue, que mon cœur accablé relâche sa rigueur, Et déjà sur mon front im prime sa langueur, setez-vous insensible, ou bien assez sévère lour ne m'accorder pas un seul mot salutaire?
L’ALTORUNE.	L'ALTORUNE.
Roſemonde, c’eſt trop differer ſon bon-heur.	Rosemonde, c'est trop différer son bonheur.
Le Giel s’indigneroit, preparés voſtre cœur, C’eſt par ſa volonté que ie vous le commande, La iuſtice le veut, la raiſon le demande, Fe bulancen donc plus à ſuyvre des avis qui ne vous ſont donnés que pour eſtre ſuivis,	Le Giel s'indignerait, préparés votre cœur, C'est par sa volonté que ie vous le commande, La justice le veut, la raison le demande, Fe bulancen donc plus à suivre des avis qui ne vous sont donnés que pour être suivis,
