M.	M.
Mais i’allege mon mal d’vn friuole ſecours, Ild plainte eſt inutile autant que mes diſcours, Et chercher vn remede à mon impatience, C’eſt manquer de raiſon comme d’experience.	Mais j'allège mon mal d'une frivole secours, Ild plainte est inutile autant que mes discours, Et chercher un remède à mon impatience, C'est manquer de raison comme d'expérience.
Il entre en folie.	Il entre en folie.
Ouy ie la veux aymer toute ingrate qu’elle eſt:	Oui ici la veux aimer toute ingrate qu'elle est:
I’approuue ſonerreur, ſa trahiſon me plaiſt:	J'approuve sonerreur, sa trahison me plaît:
Belaſtre ouure tes yeux, mõ ame eſt trop contẽte, Ie t’adore infidelle, & ie t’ayme inconſtante, Hé quoy, tu me refuſe inſenſible rocher, Et ton œil me defend encor de t’approcher, Tu fuis de moy cruelle, & ton ame peureuſe --– C 3	Belastre ouvre tes yeux, mo mme est trop contentte, Je t'adore infidèle, et quelque t'aime inconstante, Hé quoi, tu me refuse insensible rocher, Et ton œil me défend encor de t'approcher, Tu fuis de moi cruelle, et ton âme peureuse - Ç3
Se rendinexorable à ma plainte amoureuſe, Vn traiſtre te poſſede au meſpris de ta foy, Et cueille des lauriers qui ne sõt deuz qu’à moy:	Se rendinexorable à ma plainte amoureuse, Un traître te possède au mépris de ta foi, Et cueille des lauriers qui ne sont devz qu'à moi:
Hé bien ſi ta rigueur à m’outrager s’obſtine, Tu trahis mes deſirs, coniure ma ruyne, Si ton ame ſe plaiſt en me voyant perir, Ingrate enſeigne moy les moyens de mourir, I’ay cherché dans les feux, dans le fer & dans l’onde La mort que mes malheurs n'ont peu trouuer au monde, Car mon mal eſt de ſorte incurable aguerir;	Hé bien si ta rigueur à m'outrager s'obstine, Tu trahis mes désirs, conjure ma ruine, Si ton âme se plaît en me voyant périr, Ingrate enseigne moi les moyens de mourir, J'ai cherché dans les feux, dans le fer et dans l'onde La mort que mes malheurs n'ont pu trouver au monde, Car mon mal est de sorte incurable aguérir;
Que ie meurs tous les iours pour ne pouuoir mourir, Et ma fidelité qui trahit ma fortune Medonne mille morts n'en pouuant auoir vne, Et ie ſens tellement les rigueurs de mon ſort, Que ie meurs dans la vie, & ie vis dans la mort.	Que mille meurs tous les jours pour ne pouvoir mourir, Et ma fidélité qui trahit ma fortune Médonne mille morts n'en pouvant auoir une, Et vois sens tellement les rigueurs de mon sort, Que mille mûrs dans la vie, et ainsi vis dans la mort.
ACTE IV.	ACTE IV.
SCENE III.	SCÈNE III.
AXIANE SYNAME.	AXIANE SYNAME.
DORISTEE.	DORISTE.
DIMANTHE.	DIMANTHÉ.
AXIANE.	AXIANE.
Nfidelles teſmoins de ma perſeuerance, IEnnemis de ma flame & de mon esperance, Larmes filles du dueil, coulez inceſſamment, Auancez mon repos, ou bornez mon tourment, Preparez mon tõbeaudãs le ſein de voſtre onde, Ou me rendez l’amant le plus parfait du mõde.	Nfidelles moins de ma persévérance, JEnnemis de ma flamme et de mon espérance, Larmes filles du eil, coulez incessamment, Avancez mon repos, ou bornez mon tourment, Préparés mon tombeaudans le sein de votre onde, Ou me rendez l'amant le plus parfait du monde.
Mais que dis-je, depuis qu’il ſe ietta dans l’eau Deurois-je pas moy méme auoir fait mõ tõbeau?	Mais que dis-je, depuis qu'il se jeta dans l'eau Deurais-je pas moi -même avoir fait mon tombeau?
Ha!	Ha!
mes yeux, changez donc vos larmes en vſage, Et noyez mes douleurs pluſtoſt que mon viſage, Hé quoy, vous refuſez cette grace à mes vœux, Grromontamex meuis de larmes que de feux:	mes yeux, changez donc vos larmes en usage, Et noyez mes douleurs plutôt que mon visage, Hé quoi, vous refusez cette grâce à mes vœux, Gromontamex meuis de larmes que de feux:
Außi crois-ie qu’icy vous obligez mon ame D’eſlancer tous ces feux pour r’aniner la trame D'vn que l’onde a priué d’amour & de vigueur:	Aussi crois-je qu'ici vous obligez mon âme D'élancer tous ces feux pour raminer la trame D'un que l'onde a privé d'amour et de vigueur:
R’animez petits feux ſa flame auec mon cœur.	R'animez petits feux sa flamme avec mon cœur.
Mais infidelles feux autheurs de mes allarmes, Vous ſeuls auez cauſé mon de ſaſtre & mes larmes.	Mais infidèles feux auteurs de mes alarmes, Vous seuls avez causé mon de sastre et mes larmes.
Sus donc mes tristes yeux pour monſtrer mes douleurs, Que deuez-vous ietter des flames ou des pleurs Des feux, non, ie n'ay plus qui me rende amoureuſe:	Sus donc mes tristes yeux pour montrer mes douleurs, Que devez-vous jeter des flammes ou des pleurs Des feux, non, ils n'ai plus qui me rende amoureuse:
L’onde emporte Cleraſte & me rend malheureuſe.	L'onde emporte Clerâte et me rend malheureuse.
Il faut doncques des pleurs pour mon dueil exprimer, Mais non, l’eau l’a fait perdre, & ne peut l’animer, Il vaut donc mieux pleurant la perte de ſes charmes Imes:	Il faut donc des pleurs pour mon dueil exprimer, Mais non, l'eau l'a fait perdre, et ne peut l'animer, Il vaut donc mieux pleurant la perte de ses charmes Imes:
Eſlancer tout enſemble & des feux & des larL’eaucombatra la flame, & le feu la froideur, Et Cleraſte viura dans l’onde & dans l’ardeur:	Élancer tout ensemble et des feux et des larL'eaucombatra la flamme, et le feu la froideur, Et Clerâte vivra dans l'onde et dans l'ardeur:
Mais las!	Mais las!
l’onde & la flame à perir me deſtine, L’vne a iuré ma mort, & l’autre ma ruyne, Et l’amour dont la flame eſt le ſeul élement – 2 -- Veut y borner ma vie auecques mon tourment.	l'onde et la flamme à périr me destine, L'une a juré ma mort, et l'autre ma ruine, Et l'amour dont la flamme est le seul élement 2 -- Veut y borner ma vie auecques mon tourment.
Or ſus doncques mes yeux, c’eſt vous que ie reclame, Mes pleurs te ſmoigneront mon dueil plus que la flame.	Or sus donc mes yeux, c'est vous que ie reclame, Mes pleurs te smoigneront mon dueil plus que la flamme.
Mais pourquoy triſtes pleurs coulez-vous ſur mon ſein?	Mais pourquoi tristes pleurs coulez-vous sur mon sein?
L’eau voudroit-elle encorempécher mõ deſſein?	L'eau voudrait-elle encorempêcher mon dessein?
Veut-elle ruiner dans mon cœur cét hommage Dont mes affections idolatrent l’image?	Veut-elle ruiner dans mon cœur cet hommage Dont mes affections idolâtrent l'image?
A quoy veut doncicy voſtre onde s'employer?	À quoi veut doncici votre onde s'employer?
Cherchez-vous pas Cleraſte afin de le noyer?	Cherchez-vous pas Clerâte afin de le noyer?
Ne vous ſuffit-il pas d’auoir commis vncrime, D’enſeuelir sõ corps au creux de voſtre abiſme?	Ne vous suffit-il pas d'avoir commis vncrime, Denseuvelir son corps au creux de votre abîme?
Hé quoy, l’oſterez vous iuſques au dernier trait De mon cœur qui conſerue encore ſon portrait?	Hé quoi, l'ôterez -vous jusques au dernier trait De mon cœur qui conserve encore son portrait?
Non non, pour prolõger encore vn peu ſa trame, Mõ cœur le fait reuiure en l’ardeur de ſa flame.	Non non, pour prolõger encore un peu sa trame, Mõ cœur le fait revivre en l'ardeur de sa flamme.
Mais treve de regrets, voicy venir le Roy, Au viſage & dans l’ame außi triſte que moy.	Mais trouve de regrets, voici venir le Roi, Au visage et dans l'âme aussi triste que moi.
SYNAME.	SYNAME.
Ma fille tu recours à d’inutiles armes, Ta plainte eſt inutile außi bien que tes larmes:	Ma fille tu recours à d'inutiles armes, Ta plainte est inutile aussi bien que tes larmes:
Crois-tu donc qu’il puiſſe eſtre animé par des pleurs?	Crois-tu donc qu'il puisse être animé par des pleurs?
Ivi afide il faut chercher des entretiẽs meilleurs.	Juvi de il faut chercher des entretions meilleurs.
AXIANE.	AXIANE.
Quand mon esprit ſe plonge aux mouuemens de crainte, Mõ ame eſt insẽſible à tout fors qu’à la plainte.	Quand mon esprit se plonge aux mouvements de crainte, Mo mme est insensible à tout fors qu'à la plainte.
Ie l’aduouë, il eſt vray que ſes perfections Tenoient le premier rang dans mes affections, Et i'euſſe eſté cruelle autant comme barbare De ne point adorer vn merite ſi rare.	Je l'avoue, il est vrai que ses perfections Tenaient le premier rang dans mes affections, Et j'eusse été cruelle autant comme barbare De ne point adorer Seigneur mérite si rare.
DORISTEE.	DORISTE.
Il eſt vray que Cleraste eſtoit beaucoup parfait, Et qu’il auoit bien moins de diſcours que d’effet, Et cebraue Seigneur außi vaillant que ſage, 8 A fait cõnaiſtre moins ſon nom que ſon courage:	Il est vrai que Clerâte était beaucoup parfait, Et qu'il avait bien moins de discours que d'effet, Et cébrave Seigneur aussi vaillant que sage, 8 A fait connaître moins son nom que son courage:
Außine veux-ie pas ma fille te blaſmer En ce que ta vertu ſe portoit à l’aimer;	Aussine veux-je pas ma fille te blâmer En ce que ta vertu se portait à l'aimer;
Mais monſtrer par des pleurs l’amour que tu luy porte, C’eſt vouloir faire viure vne perſonne morte.	Mais montrer par des pleurs l'amour que tu lui porte, C'est vouloir faire vivre une personne morte.
AXIANE.	AXIANE.
Cen'eſt pas ſans ſujet qu’on me voit ſouspirer, Car Car ce genereux Prince eſtant preſt d’expirer, Chargea mon innocence iniuſtement d’vncrime Qui me preſenteroit aux flames de victime Si ie l’auois commis de penſer ſeulement, Pref me fit de ſa mort la cauſe & l’inſtrument.	Cen'est pas sans sujet qu'on me voit soupirer, Car Car ce généreux D' étant prêt d'expirer, Chargea mon innocence injustement d'uncrime Qui me présenterait aux flammes de victime Si tu l'avais commis de penser seulement, Préf me fit de sa mort la cause et l'instrument.
SYNAME.	SYNAME.
Neantmoins vn Seigneurcomme luy de famille Ne s’attaque iamais à l’honneur d’vne fille, Il eſtoit trop bien né dans les loix de la Cour, Out re qu’il te portoit vn idolatre amour:	Néanmoins un Seigneurcomme lui de famille Ne s'attaque jamais à l'honneur d'une fille, Il était trop bien né dans les lois de la Cour, Ut reçut requ'il te portait un idolatre amour:
Son ame eſtoit autant incompatible au vice, Que ſon cœur deteſtoit la ruſe & l’artifice.	Son âme était autant incompatible au vice, Que son cœur détestait la ruse et l'artifice.
DORISTEE.	DORISTE.
Ses deſirs limitez d’vn ſoin respectueux Defendent contre toy ce Prince vertueux:	Ses désirs limités d'une soin respectueux Défendent contre toi ce Prince vertueux:
Il aymoit trop l’honneur pour accuſer ton ame, D’auoir iamais trempé dans vn deſir infame, Mais il faut icy croire aux hommes moins qu’aux yeux, Cela vient ſeulememu ineſpritenaieax.	Il aimait trop l'honneur pour accuser ton âme, D'avoir jamais trempé dans un désir infâme, Mais il faut ici croire aux hommes moins qu'aux yeux, Cela vient seulememu inespritenaieax.
DIMANTHE.	DIMANTHÉ.
Madame, en vne Cour puiſſante & vertueuſe Ils'entrouue touſiours dont l’humeurenuieuſe	Madame, en une Cour puissante et vertueuse Ils'entrouve toujours dont l'humeurenveuse
aMlaquelalenant ponnantvaequrir.	aMlaquelalenant ponnantvaéqurir.
,	,
AXIANE.	AXIANE.
ſ mourir.	s mourir.
Helas!	Hélas!
mon cœur n'a plus d'dmour que pour	mon cœur n'a plus d'dmour que pour
DIMANTE.	DIMANTE.
Ce deſſein criminel n’eſt que pour le coupable.	Ce dessein criminel n'est que pour le coupable.
AMIANE.	AMIANE.
Lamort eſt bonne à ceux que la douleur accable,	Lamort est bonne à ceux que la douleur accable,
DIMANTE.	DIMANTE.
Desbrouillez voſtre eſprit de tette paßion, Et vous en reprendrez vous-meſme l’action.	Débrouillez votre esprit de tette passion, Et vous en reprendrez vous-même l'action.
AXIANE.	AXIANE.
Mon ſentiment ſe porte au mespris de la vie.	Mon sentiment se porte au mépris de la vie.
DIMANTE.	DIMANTE.
Ce ueſſein pient pruſeojeuue furent que d’enuie.	Ce ouvessein pient pruseojeuve furent que d'envie.
AXIANE.	AXIANE.
En ayant le deſiri'en ay perdu la peur.	En ayant le désiri'en ai perdu la peur.
DIMANTE.	DIMANTE.
Ce deſir durera bienmoins qu’vne vapeur, Si vous conſiderez l’eſtrange reſuerie Onportuntfauuſprit l’amoureuſe furie.	Ce désir durera bienmoins qu'une vapeur, Si vous considérez l'étrange rêverie Onportuntfauprit l'amoureuse furie.
AXIANE.	AXIANE.
Si mon eſprit n’eſtoit troublé de paßion, I'aurois plus de conſtance ou moins d’affliction:	Si mon esprit n'était troublé de passion, J'aurais plus de constance ou moins d'affliction:
SYNAME.	SYNAME.
I permiſe.	I permise.
C'eſt vr foible remede à guerirnos douleurs, De ſe plaindre dans l’ame & de verſer des	C'est vr aible remède à guérirnos douleurs, De se plaindre dans l'âme et de verser des
DORISTEE.	DORISTE.
I pleurs.	I pleurs.
Elle ſe croit contente au regret qui la touche, D’auoir aux yeux les pleurs & la plainte en la bouche:	Elle se croit contente au regret qui la touche, D'avoir aux yeux les pleurs et la plainte en la bouche:
Mais voicy Rodomare auec ſon confident, Ce dueil eſt de ſa perte vn teſmoin euident, Sa face triſte autant comme l’habit qu’il porte Monſtre qu’il s’abandonne ou ſa plainte l’emAXIANE.	Mais voici Rodare auec son confident, Ce deuil est de sa perte un témoin évident, Sa face triste autant comme l'habit qu'il porte Montre qu'il s'abandonne ou sa plainte l'AXIANE.
porte.	porte.
Recommẽcez mes yeux dans vn fleuue de pleurs D’eſtouffer ma constãce et noyer mes malheurs Obligez aujourd’huy les tourmens de mon ame, Changez vous en torrens que i ynoye maflame, Ou pluſtoſt que le dueil qui me vient animer A forced’en reſpandre en excite vne mer, S’il eſt vray qu’vn amant ſe regle à ce qu’ilaime Cleraſte eſt mortdans l'eau te dois mourir de YNAME.	Recommencez mes yeux dans un fleuve de pleurs D'étouffer ma constãce et noyer mes malheurs Obligez aujourd'hui les tourments de mon âme, Changez vous en torrents que y ynaie maflamme, Ou plutôt que le deuil qui me vient animer À forced'en répandre en excite une mer, S'il est vrai qu'un amant se règle à ce qu'ilaime Cleraste est morts l'eau te dois mourir de YNAME.
Imeſme.	Imême.
Poßible le deſſein qui l’ameine en ce lieu N'eſt riẽ que pour te voir & pour me dire adieu.	Possible le dessein qui l'amène en ce lieu N'est rième que pour te voir et pour me dire adieu.
ACTE IV.	ACTE IV.
SCENE IV.	SCÈNE IV.
RODOMARE.	RODOMARE.
SYNAME.	SYNAME.
AXIANE.	AXIANE.
DORISTEE.	DORISTE.
MELIDOR.	MELIDOR.
DIMANTE.	DIMANTE.
RODOMARE.	RODOMARE.
NRand Roy dont la valeur eſt egale au courage, (trage, Et touſiours plus ſenſible à l’honneur qu’à l’ouExcuſez ma franchiſe & mon ſort rigoureux, Orteuu piec' eſt vous qui me rend malheureux;	NRand Roi dont la valeur est égale au courage, (trage, Et toujours plus sensible à l'honneur qu'à l'Excusez ma franchise et mon sort rigoureux, Oruteu viec' est vous qui me rend malheureux;
Ouy vous, puiſque le ſangde qui vous eſtes pere A coniuré ma perte & la mort de mon frere:	Oui vous, puisque le sangde qui vous êtes père A conjuré ma perte et la mort de mon frère:
Et i'oſe dire encor qu'vn amant ſuborneur T rahiſſant Axiane à perdu voſtre honneur.	Et j'ose dire encore qu'une amant suborneur T ahissant Axiane à perdu votre honneur.
SYNAME.	SYNAME.
Ieune Prince acheuez cette funeſte hiſtoire, Qui condamne ma fille & ruyne ma gloire.	Jeune Prince achevez cette funeste histoire, Qui condamne ma fille et ruine ma gloire.
RODOMARE.	RODOMARE.
Ie ne vous diray rien qu’vn tour fallacieux, Que i’ay creu veritable au rapport de mes yeux:	Je ne vous dirai rien qu'une tour fallacieux, Que j'ai cru véritable au rapport de mes yeux:
C’eſt vn diſcours qu’on tient parmy voſtre nobleſſe.	C'est un discours qu'on tient parmi votre noblesse.
ceſſe, Qu'vn meſme trait bleſſamon frere & la PrinCét amourquelque temps a ſuccede fort bien, Deux cœurs eſtoient ſerrez dãs vn meſme lien, L’vn n’a point de douleur ſi l’autre a de la ioye, Mõ frere n’obmet point vn iour qu’il ne la voye Mais elle dõt l’humeur ſe plaiſt au chãgement, Quittãt Cleraſte a pris Meandre pour amant, Cette belle n’a plus que luy dans la pensée, Et ce traiſtre l’adore en ſon ame bleßée, La Princeſſe permet qu’il bruſle dans ſes feux S’accordãtaux plaiſirs que demande ſes vœux:	cesse, Qu'un même trait blessamon frère et la PrinCet amourquelque temps a succède fort bien, Deux cœurs étaient serrés dans un même lien, L'un n'a point de douleur si l'autre a de la joie, Mère frère n'obmet point un jour qu'il ne la voie Mais elle dont l'humeur se plaît au chãgement, Quittãt Cleraste a pris Mandre pour amant, Cette belle n'a plus que lu dans la pensée, Et ce traître l'adore en son âme blessée ne La Princesse permet qu'il brûle dans ses fût PLaccordãtaux plaisirs que demande ses vœux:
